filename,label,fold,genre_blues,genre_classical,genre_country,genre_disco,genre_hiphop,genre_jazz,genre_metal,genre_pop,genre_reggae,genre_rock,spec_name
metal.00018.wav,metal,5,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00018.jpg
classical.00081.wav,classical,15,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00081.jpg
classical.00033.wav,classical,1,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00033.jpg
hiphop.00057.wav,hiphop,14,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00057.jpg
metal.00028.wav,metal,2,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00028.jpg
blues.00046.wav,blues,10,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00046.jpg
country.00046.wav,country,3,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00046.jpg
pop.00002.wav,pop,14,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00002.jpg
jazz.00019.wav,jazz,7,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00019.jpg
blues.00013.wav,blues,9,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00013.jpg
pop.00027.wav,pop,14,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00027.jpg
rock.00033.wav,rock,18,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00033.jpg
pop.00058.wav,pop,6,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00058.jpg
reggae.00043.wav,reggae,2,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00043.jpg
disco.00075.wav,disco,9,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00075.jpg
jazz.00034.wav,jazz,1,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00034.jpg
disco.00067.wav,disco,17,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00067.jpg
blues.00027.wav,blues,5,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00027.jpg
reggae.00076.wav,reggae,0,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00076.jpg
disco.00097.wav,disco,2,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00097.jpg
country.00055.wav,country,1,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00055.jpg
rock.00064.wav,rock,1,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00064.jpg
country.00005.wav,country,17,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00005.jpg
pop.00081.wav,pop,16,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00081.jpg
rock.00086.wav,rock,6,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00086.jpg
disco.00035.wav,disco,13,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00035.jpg
disco.00087.wav,disco,6,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00087.jpg
disco.00064.wav,disco,12,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00064.jpg
metal.00075.wav,metal,1,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00075.jpg
classical.00066.wav,classical,16,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00066.jpg
pop.00028.wav,pop,1,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00028.jpg
classical.00016.wav,classical,8,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00016.jpg
blues.00026.wav,blues,3,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00026.jpg
classical.00019.wav,classical,19,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00019.jpg
disco.00037.wav,disco,14,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00037.jpg
disco.00069.wav,disco,9,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00069.jpg
hiphop.00072.wav,hiphop,18,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00072.jpg
rock.00098.wav,rock,12,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00098.jpg
rock.00067.wav,rock,9,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00067.jpg
blues.00080.wav,blues,10,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00080.jpg
pop.00063.wav,pop,14,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00063.jpg
classical.00097.wav,classical,9,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00097.jpg
blues.00065.wav,blues,1,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00065.jpg
metal.00010.wav,metal,6,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00010.jpg
classical.00011.wav,classical,10,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00011.jpg
blues.00073.wav,blues,16,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00073.jpg
reggae.00068.wav,reggae,19,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00068.jpg
country.00097.wav,country,7,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00097.jpg
metal.00090.wav,metal,4,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00090.jpg
hiphop.00088.wav,hiphop,19,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00088.jpg
pop.00074.wav,pop,1,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00074.jpg
classical.00014.wav,classical,1,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00014.jpg
disco.00073.wav,disco,4,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00073.jpg
metal.00084.wav,metal,15,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00084.jpg
rock.00021.wav,rock,16,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00021.jpg
pop.00039.wav,pop,8,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00039.jpg
country.00048.wav,country,9,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00048.jpg
disco.00047.wav,disco,14,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00047.jpg
country.00014.wav,country,4,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00014.jpg
classical.00013.wav,classical,6,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00013.jpg
metal.00030.wav,metal,9,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00030.jpg
rock.00024.wav,rock,16,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00024.jpg
hiphop.00047.wav,hiphop,14,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00047.jpg
metal.00080.wav,metal,12,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00080.jpg
disco.00045.wav,disco,0,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00045.jpg
classical.00021.wav,classical,4,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00021.jpg
reggae.00063.wav,reggae,4,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00063.jpg
country.00075.wav,country,6,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00075.jpg
classical.00064.wav,classical,17,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00064.jpg
rock.00062.wav,rock,0,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00062.jpg
pop.00026.wav,pop,9,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00026.jpg
disco.00017.wav,disco,1,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00017.jpg
classical.00029.wav,classical,13,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00029.jpg
reggae.00015.wav,reggae,11,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00015.jpg
pop.00049.wav,pop,3,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00049.jpg
hiphop.00000.wav,hiphop,7,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00000.jpg
hiphop.00012.wav,hiphop,6,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00012.jpg
blues.00015.wav,blues,10,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00015.jpg
jazz.00089.wav,jazz,15,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00089.jpg
rock.00074.wav,rock,4,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00074.jpg
jazz.00080.wav,jazz,0,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00080.jpg
blues.00036.wav,blues,11,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00036.jpg
rock.00087.wav,rock,1,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00087.jpg
metal.00071.wav,metal,4,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00071.jpg
classical.00075.wav,classical,15,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00075.jpg
disco.00089.wav,disco,12,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00089.jpg
hiphop.00002.wav,hiphop,11,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00002.jpg
country.00095.wav,country,8,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00095.jpg
metal.00046.wav,metal,19,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00046.jpg
reggae.00072.wav,reggae,16,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00072.jpg
blues.00058.wav,blues,1,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00058.jpg
classical.00072.wav,classical,7,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00072.jpg
jazz.00053.wav,jazz,13,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00053.jpg
disco.00059.wav,disco,19,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00059.jpg
jazz.00052.wav,jazz,16,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00052.jpg
pop.00068.wav,pop,9,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00068.jpg
disco.00046.wav,disco,0,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00046.jpg
hiphop.00064.wav,hiphop,8,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00064.jpg
metal.00092.wav,metal,5,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00092.jpg
metal.00032.wav,metal,17,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00032.jpg
pop.00009.wav,pop,6,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00009.jpg
jazz.00074.wav,jazz,9,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00074.jpg
pop.00018.wav,pop,1,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00018.jpg
hiphop.00021.wav,hiphop,2,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00021.jpg
hiphop.00014.wav,hiphop,15,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00014.jpg
metal.00022.wav,metal,3,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00022.jpg
metal.00034.wav,metal,3,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00034.jpg
hiphop.00087.wav,hiphop,18,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00087.jpg
pop.00007.wav,pop,17,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00007.jpg
pop.00045.wav,pop,5,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00045.jpg
pop.00085.wav,pop,3,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00085.jpg
jazz.00055.wav,jazz,11,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00055.jpg
blues.00068.wav,blues,14,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00068.jpg
jazz.00088.wav,jazz,4,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00088.jpg
reggae.00041.wav,reggae,14,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00041.jpg
reggae.00054.wav,reggae,10,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00054.jpg
metal.00031.wav,metal,8,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00031.jpg
country.00007.wav,country,5,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00007.jpg
jazz.00033.wav,jazz,4,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00033.jpg
blues.00038.wav,blues,8,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00038.jpg
reggae.00037.wav,reggae,7,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00037.jpg
disco.00074.wav,disco,5,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00074.jpg
country.00058.wav,country,10,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00058.jpg
hiphop.00092.wav,hiphop,2,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00092.jpg
hiphop.00035.wav,hiphop,3,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00035.jpg
reggae.00093.wav,reggae,11,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00093.jpg
rock.00018.wav,rock,11,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00018.jpg
disco.00091.wav,disco,18,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00091.jpg
blues.00056.wav,blues,16,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00056.jpg
blues.00055.wav,blues,9,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00055.jpg
jazz.00057.wav,jazz,0,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00057.jpg
blues.00024.wav,blues,14,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00024.jpg
metal.00066.wav,metal,18,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00066.jpg
reggae.00075.wav,reggae,15,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00075.jpg
metal.00020.wav,metal,16,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00020.jpg
classical.00095.wav,classical,12,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00095.jpg
rock.00000.wav,rock,6,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00000.jpg
metal.00086.wav,metal,7,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00086.jpg
jazz.00085.wav,jazz,9,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00085.jpg
metal.00072.wav,metal,5,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00072.jpg
disco.00039.wav,disco,5,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00039.jpg
rock.00022.wav,rock,13,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00022.jpg
metal.00061.wav,metal,15,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00061.jpg
pop.00056.wav,pop,18,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00056.jpg
rock.00040.wav,rock,11,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00040.jpg
metal.00045.wav,metal,11,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00045.jpg
country.00080.wav,country,12,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00080.jpg
blues.00053.wav,blues,15,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00053.jpg
rock.00045.wav,rock,17,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00045.jpg
disco.00090.wav,disco,6,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00090.jpg
hiphop.00073.wav,hiphop,5,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00073.jpg
metal.00069.wav,metal,0,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00069.jpg
reggae.00061.wav,reggae,13,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00061.jpg
disco.00096.wav,disco,14,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00096.jpg
classical.00009.wav,classical,3,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00009.jpg
classical.00054.wav,classical,19,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00054.jpg
hiphop.00098.wav,hiphop,14,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00098.jpg
blues.00012.wav,blues,7,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00012.jpg
disco.00093.wav,disco,3,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00093.jpg
rock.00079.wav,rock,7,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00079.jpg
blues.00069.wav,blues,3,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00069.jpg
blues.00052.wav,blues,17,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00052.jpg
pop.00006.wav,pop,5,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00006.jpg
rock.00020.wav,rock,10,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00020.jpg
jazz.00095.wav,jazz,15,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00095.jpg
jazz.00064.wav,jazz,1,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00064.jpg
blues.00003.wav,blues,6,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00003.jpg
metal.00099.wav,metal,19,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00099.jpg
rock.00030.wav,rock,6,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00030.jpg
metal.00057.wav,metal,0,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00057.jpg
hiphop.00017.wav,hiphop,8,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00017.jpg
reggae.00070.wav,reggae,7,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00070.jpg
country.00035.wav,country,3,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00035.jpg
classical.00038.wav,classical,9,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00038.jpg
reggae.00032.wav,reggae,0,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00032.jpg
reggae.00001.wav,reggae,14,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00001.jpg
hiphop.00086.wav,hiphop,7,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00086.jpg
pop.00052.wav,pop,10,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00052.jpg
metal.00097.wav,metal,10,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00097.jpg
rock.00058.wav,rock,14,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00058.jpg
pop.00032.wav,pop,2,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00032.jpg
disco.00060.wav,disco,17,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00060.jpg
pop.00067.wav,pop,4,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00067.jpg
country.00083.wav,country,12,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00083.jpg
reggae.00003.wav,reggae,11,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00003.jpg
metal.00062.wav,metal,9,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00062.jpg
jazz.00030.wav,jazz,17,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00030.jpg
reggae.00016.wav,reggae,7,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00016.jpg
jazz.00040.wav,jazz,12,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00040.jpg
country.00020.wav,country,16,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00020.jpg
country.00040.wav,country,14,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00040.jpg
metal.00053.wav,metal,16,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00053.jpg
jazz.00029.wav,jazz,12,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00029.jpg
blues.00075.wav,blues,10,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00075.jpg
country.00043.wav,country,7,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00043.jpg
pop.00095.wav,pop,0,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00095.jpg
blues.00019.wav,blues,11,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00019.jpg
blues.00099.wav,blues,1,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00099.jpg
classical.00063.wav,classical,12,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00063.jpg
blues.00017.wav,blues,7,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00017.jpg
classical.00023.wav,classical,16,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00023.jpg
blues.00051.wav,blues,3,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00051.jpg
jazz.00018.wav,jazz,0,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00018.jpg
jazz.00017.wav,jazz,6,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00017.jpg
blues.00062.wav,blues,13,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00062.jpg
rock.00028.wav,rock,16,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00028.jpg
rock.00017.wav,rock,9,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00017.jpg
pop.00093.wav,pop,3,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00093.jpg
country.00042.wav,country,14,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00042.jpg
jazz.00004.wav,jazz,14,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00004.jpg
reggae.00082.wav,reggae,3,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00082.jpg
metal.00005.wav,metal,6,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00005.jpg
jazz.00078.wav,jazz,19,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00078.jpg
reggae.00031.wav,reggae,10,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00031.jpg
pop.00070.wav,pop,7,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00070.jpg
blues.00086.wav,blues,4,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00086.jpg
rock.00055.wav,rock,13,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00055.jpg
hiphop.00058.wav,hiphop,17,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00058.jpg
metal.00027.wav,metal,7,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00027.jpg
blues.00022.wav,blues,18,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00022.jpg
hiphop.00039.wav,hiphop,9,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00039.jpg
rock.00007.wav,rock,17,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00007.jpg
disco.00014.wav,disco,19,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00014.jpg
metal.00070.wav,metal,9,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00070.jpg
country.00096.wav,country,2,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00096.jpg
metal.00073.wav,metal,16,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00073.jpg
blues.00083.wav,blues,7,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00083.jpg
metal.00040.wav,metal,1,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00040.jpg
metal.00067.wav,metal,19,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00067.jpg
blues.00079.wav,blues,0,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00079.jpg
blues.00001.wav,blues,19,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00001.jpg
hiphop.00081.wav,hiphop,14,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00081.jpg
hiphop.00069.wav,hiphop,5,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00069.jpg
classical.00049.wav,classical,9,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00049.jpg
reggae.00066.wav,reggae,12,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00066.jpg
country.00019.wav,country,0,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00019.jpg
reggae.00074.wav,reggae,13,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00074.jpg
metal.00054.wav,metal,11,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00054.jpg
classical.00001.wav,classical,13,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00001.jpg
disco.00085.wav,disco,3,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00085.jpg
disco.00061.wav,disco,12,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00061.jpg
disco.00053.wav,disco,8,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00053.jpg
reggae.00005.wav,reggae,3,0,0,0,0,0,0,0,0,1,0,/content/Imgs/reggae.00005.jpg
classical.00037.wav,classical,15,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00037.jpg
hiphop.00091.wav,hiphop,15,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00091.jpg
country.00001.wav,country,2,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00001.jpg
blues.00021.wav,blues,8,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00021.jpg
country.00004.wav,country,19,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00004.jpg
country.00010.wav,country,17,0,0,1,0,0,0,0,0,0,0,/content/Imgs/country.00010.jpg
pop.00071.wav,pop,1,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00071.jpg
classical.00006.wav,classical,0,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00006.jpg
classical.00043.wav,classical,14,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00043.jpg
classical.00017.wav,classical,8,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00017.jpg
blues.00043.wav,blues,3,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00043.jpg
classical.00076.wav,classical,9,0,1,0,0,0,0,0,0,0,0,/content/Imgs/classical.00076.jpg
pop.00097.wav,pop,19,0,0,0,0,0,0,0,1,0,0,/content/Imgs/pop.00097.jpg
blues.00084.wav,blues,17,1,0,0,0,0,0,0,0,0,0,/content/Imgs/blues.00084.jpg
disco.00095.wav,disco,15,0,0,0,1,0,0,0,0,0,0,/content/Imgs/disco.00095.jpg
hiphop.00006.wav,hiphop,10,0,0,0,0,1,0,0,0,0,0,/content/Imgs/hiphop.00006.jpg
rock.00042.wav,rock,6,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00042.jpg
jazz.00070.wav,jazz,1,0,0,0,0,0,1,0,0,0,0,/content/Imgs/jazz.00070.jpg
rock.00090.wav,rock,9,0,0,0,0,0,0,0,0,0,1,/content/Imgs/rock.00090.jpg
metal.00047.wav,metal,10,0,0,0,0,0,0,1,0,0,0,/content/Imgs/metal.00047.jpg
